Feedback,Sentiment Label,Ratings,Sentiment
"['my', 'heartfelt', 'gratitud', 'to', 'nu', 'hospit', 'staff', 'who', 'took', 'care', 'my', 'father', 'in', 'law', 'dure', 'admiss']",1,4,0.0
"['all', 'staff', 'are', 'not', 'friendli', 'so', 'that', 'we', 'can', 'feel', 'stress', 'worst', 'experi']",0,2,-1.0
"['we', 'are', 'face', 'a', 'lot', 'of', 'difficulti', 'and', 'no', 'one', 'is', 'guid', 'us', 'some', 'staff', 'is', 'rude']",0,1,-0.3
"['the', 'nurs', 'are', 'veri', 'well', 'train', 'and', 'they', 'know', 'how', 'to', 'take', 'care', 'of', 'the', 'patient', 'the', 'place', 'is', 'veri', 'well', 'maintain', 'with', 'clean', 'happen', 'throughout', 'the', 'day']",1,4,0.3666666666666667
"['worst', 'staff', 'pleas', 'dont', 'go', 'that', 'lab', 'my', 'person', 'advic', 'to', 'all', 'the', 'lab', 'technician']",0,1,-1.0
"['nu', 'west', 'hospit', 'lab', 'staff', 'one', 'of', 'worst', 'staff', 'ever', 'i', 'have', 'seen', 'in', 'my', 'life', 'no', 'help', 'natur', 'no', 'support']",0,2,-1.0
"['our', 'experi', 'is', 'veri', 'veri', 'bad', 'with', 'front', 'offic', 'staff', 'at', 'urolog', 'depart', 'we', 'reach', 'at', '1015', 'am', 'and', 'left', 'at', '530', 'pm', 'with', 'an', 'hour', 'of', 'lunch', 'break']",0,2,-0.3499999999999999
"['good', 'respons', 'from', 'hospit', 'staff', 'and', 'cleaness', 'and', 'good', 'doctor', 'our', 'experi', 'is', 'veri', 'good']",1,4,0.6999999999999998
"['worst', 'experi', 'we', 'have', 'a', 'mix', 'experi', 'when', 'visit', 'two', 'doctor', 'found', 'to', 'be', 'veri', 'cordial', 'and', 'patient', 'listen']",0,2,-1.0
"['if', 'we', 'continu', 'our', 'visit', 'next', 'time', 'do', 'i', 'get', 'assur', 'from', 'hospit', 'the', 'patient', 'will', 'be', 'treat', 'properli']",1,3,0.0
"['all', 'lab', 'staff', 'are', 'worst', 'no', 'use', 'of', 'work', 'as', 'lab', 'technician', 'in', 'that', 'lab', 'no', 'support', 'to', 'each', 'other']",0,2,-0.5625
"['we', 'left', 'the', 'hospit', 'with', 'a', 'hurt', 'feel', 'we', 'sought', 'an', 'appoint', 'with', 'doctor', 'after', 'mcu', 'test', 'so', 'more', 'delay']",0,1,0.25
"['nu', 'hospit', 'is', 'a', 'good', 'servic', 'doctor', 'are', 'avail', '24', 'hour', 'for', 'the', 'ani', 'clarif']",1,5,0.7
"['the', 'staff', 'and', 'doctor', 'made', 'us', 'to', 'wait', 'till', 'even', 'when', 'ever', 'enquir', 'we', 'were', 'told', 'some', 'more', 'patient', 'are', 'in', 'the', 'queue']",0,1,0.5
"['had', 'an', 'extrem', 'good', 'experi', 'at', 'nu', 'hospit', 'hadnt', 'heard', 'about', 'the', 'place', 'till', 'i', 'had', 'to', 'get', 'admit', 'there', 'for', 'a', 'procedur']",1,5,0.7
"['the', 'no', 'of', 'patient', 'befor', 'us', 'increas', 'everi', 'time', 'when', 'we', 'check', 'in', 'queue', 'bad', 'experi', 'in', 'queue', 'process', 'i', 'suggest', 'u', 'to', 'do', 'token', 'system']",1,3,-0.6999999999999998
"['the', 'dietitian', 'is', 'more', 'concern', 'than', 'the', 'famili', 'member', 'and', 'her', 'guidanc', 'made', 'a', 'differ', 'as', 'well', 'iâ€™m', 'glad', 'we', 'chose', 'nu', 'hospit', 'for', 'our', 'surgeri']",1,4,0.5
"['there', 'were', 'issu', 'at', 'the', 'begin', 'of', 'the', 'day', 'our', 'last', 'day', 'here', 'were', 'veri', 'satisfi']",1,3,0.0
"['when', 'we', 'lost', 'patienc', 'and', 'sought', 'appoint', 'next', 'day', 'with', 'rais', 'voic', 'thi', 'led', 'to', 'unpleas', 'discuss', 'between', 'doctor', 'and', 'patient']",0,2,0.0
"['overal', 'good', 'experi', 'with', 'nu', 'hospit', 'thank']",1,5,0.7
"['nu', 'hospit', 'staff', 'are', 'extrem', 'friendli', 'and', 'kind', 'they', 'provid', 'help', 'and', 'guidanc', 'everi', 'step', 'of', 'the', 'way', 'to', 'get', 'the', 'best', 'care', 'possibl']",1,4,0.8
"['doctor', 'explain', 'condit', 'realli', 'well', 'and', 'address', 'our', 'concern', 'with', 'outmost', 'generos', 'look', 'forward', 'for', 'best', 'care', 'for', 'our', 'next', 'trip', 'as', 'well']",1,3,0.5
"['everybodi', 'is', 'so', 'well', 'train', '', 'love', 'right', 'from', 'cleaner', 'helper', 'i', 'would', 'highli', 'recommend', 'thi', 'hospit']",1,5,0.39285714285714285
"['provid', 'good', 'health', 'servic', 'and', 'give', 'a', 'well', 'guidlin', 'regard', 'health', 'care']",1,5,0.7
"['the', 'experi', 'wa', 'veri', 'hassl', 'free', 'as', 'everyth', 'wa', 'veri', 'well', 'manag', 'and', 'organ']",1,4,0.4
"['the', 'hospit', 'and', 'all', 'the', 'staff', 'are', 'good', 'in', 'servic', 'and', 'care', 'i', 'm', 'satisfi', 'with', 'the', 'servic', 'but', 'it', 'seam', 'bit', 'costli', 'compar', 'with', 'other', 'hospit']",1,3,0.2875
"['doctor', 'made', 'sure', 'that', 'we', 'understood', 'how', 'they', 'were', 'go', 'to', 'proceed', 'with', 'the', 'treatment', 'explain', 'it', 'veri', 'well', 'the', 'hospit', 'is', 'veri', 'hygien']",1,4,0.5
"['i', 'want', 'to', 'express', 'my', 'extrem', 'gratitud', 'for', 'the', 'care', 'i', 'receiv', 'at', 'your', 'hospit']",1,5,0.0
"['doctor', 'consult', 'is', 'excel', 'but', 'the', 'servic', 'from', 'the', 'the', 'staff', 'is', 'not', 'satisfi', 'need', 'to', 'be', 'improv']",1,3,0.0
"['excel', 'work', 'done', 'from', 'nu', 'hospit', 'i', 'love', 'thi', 'houspit', 'veri', 'much', 'becaus', 'starff', 'are', 'so', 'help', 'and', 'kind']",1,4,0.4333333333333333
"['great', 'servic', 'doctor', 'team', 'nurs', 'team', 'and', 'all', 'staff', 'of', 'the', 'hospit', 'are', 'veri', 'kind', 'i', 'realli', 'appreci', 'the', 'great', 'work', 'and', 'help', 'done']",1,4,0.7333333333333334
"['he', 'alway', 'take', 'a', 'lot', 'of', 'time', 'for', 'understand', 'the', 'patient', 'histori', 'condit']",0,1,0.0
"['overal', 'hospit', 'well', 'maintain', 'hygien', 'clean', 'and', 'have', 'good', 'staff']",1,4,0.5333333333333333
"['satisfi', 'with', 'the', 'servic', 'well', 'support', 'from', 'the', 'staff', 'and', 'happi', 'with', 'the', 'affordplan', 'benefit']",1,4,0.0
"['the', 'servic', 'are', 'in', 'low', 'level', 'howev', 'veri', 'few', 'time', 'some', 'doctor', 'and', 'nurs', 'show', 'unhappi', 'face']",0,2,-0.1
"['nu', 'hospit', 'is', 'veri', 'good', 'n', 'care', 'n', 'kind', 'hospit', 'they', 'arrang', 'everi', 'thing', 'veri', 'comfort', 'toth', 'patient']",1,4,0.6499999999999999
"['one', 'of', 'the', 'hospit', 'staff', 'took', 'my', 'mobil', 'phone', 'to', 'type', 'the', 'review', 'herself', 'fortun', 'i', 'wasnt', 'sign', 'in']",0,2,0.0
"['bad', 'experi', 'on', 'the', 'servic', 'i', 'dont', 'want', 'to', 'be', 'bias', 'becaus', 'im', 'a', 'middleclass']",0,2,-0.6999999999999998
"['we', 'had', 'a', 'wonder', 'experi', 'at', 'nu', 'hospit', 'west', 'front', 'offic', 'staff', 'were', 'extrem', 'help']",1,4,0.0
"['the', 'servic', 'we', 'receiv', 'from', 'nu', 'hospit', 'is', 'excel', 'clarifi', 'everyth', 'to', 'us', 'in', 'a', 'veri', 'clear', 'way', 'wonder', 'servic', 'from', 'start', 'to', 'finish']",1,4,0.10000000000000002
"['the', 'staff', 'at', 'nu', 'hospit', 'ha', 'been', 'veri', 'help', 'and', 'kind', 'the', 'servic', 'provid', 'for', 'the', 'patient', 'wa', 'excel']",1,4,0.6
"['overal', 'we', 'had', 'a', 'great', 'hasslefre', 'experi', 'at', 'nu', 'hospit', 'but', 'worst', 'staff', 'and', 'more', 'time', 'wast']",0,2,0.10000000000000002
"['doctor', 'are', 'experienc', 'and', 'treatment', 'is', 'good', 'howev', 'the', 'staff', 'manag', 'need', 'to', 'definet', 'get', 'better']",1,3,0.6
"['good', 'staff', 'in', 'help', 'desk', 'help', 'us', 'throughout', 'the', 'process', 'from', 'visit', 'doctor', 'to', 'come', 'out', 'from', 'hospit']",1,4,0.7
"['sinc', 'a', 'year', 'i', 'notic', 'there', 'is', 'no', 'cooper', 'from', 'the', 'staff', 'to', 'manag', 'appoint']",0,2,0.0
"['it', 'is', 'expect', 'that', 'we', 'get', 'to', 'consult', 'the', 'doctor', 'at', 'schedul', 'time', 'and', 'not', 'whenev', 'the', 'staff', 'get', 'free', 'even', 'the', 'follow', 'up', 'patient', 'are', 'made', 'to', 'wait', 'for', 'hour', 'with', 'no', 'respons', 'from', 'staff']",0,1,0.4
"['i', 'am', 'extrem', 'happi', 'with', 'servic', 'and', 'definit', 'recommend', 'thi', 'hospit', 'to', 'my', 'friend', 'and', 'famili']",1,5,0.0
"['everyth', 'went', 'smoothli', 'doctor', 'visit', 'the', 'patient', '23', 'time', 'daili', 'doctor', 'are', 'veri', 'inform', 'and', 'respons', 'to', 'our', 'queri']",1,5,0.0
"['more', 'delay', 'in', 'queue', 'thi', 'could', 'easili', 'be', 'fix', 'if', 'they', 'consid', 'token', 'issu', 'system', 'for', 'appoint', '', 'consult']",1,3,0.5
"['she', 'alway', 'take', 'long', 'time', 'to', 'explain', 'thing', 'to', 'me', 'in', 'term', 'that', 'i', 'can', 'understand']",1,3,-0.05
"['the', 'onli', 'thing', 'we', 'didnt', 'like', 'wa', 'the', 'time', 'spent', 'wait', 'for', 'opd', 'consult', 'had', 'to', 'wait', 'quit', 'a', 'long', 'time']",0,1,-0.07500000000000001
"['i', 'had', 'a', 'great', 'visit', 'and', 'the', 'doctorâ€™', 'outward', 'manner', 'ha', 'realli', 'put', 'me', 'at', 'eas', 'so', 'i', 'highli', 'recommend', 'nu', 'for', 'nephrolog', 'problem']",1,5,0.8
"['an', 'excel', 'qualiti', 'health', 'care', 'provid', 'the', 'staff', 'are', 'help', 'environ', 'is', 'veri', 'clean', 'and', 'posit']",1,4,0.3666666666666667
"['veri', 'care', 'about', 'safeti', 'measur', 'everi', 'one', 'is', 'veri', 'friendli', 'love', 'everyth', 'about', 'hospit']",1,4,0.5
"['i', 'do', 'not', 'trust', 'in', 'their', 'report', 'i', 'got', 'same', 'test', 'done', 'outsid', 'and', 'the', 'result', 'were', 'more', 'reliabl']",0,2,0.25
"['they', 'just', 'want', 'the', 'patient', 'to', 'return', 'to', 'their', 'hospit', 'and', 'shell', 'out', 'money', 'they', 'suggest', 'expens', 'procedur', 'without', 'proper', 'diagnosi']",0,1,0.0
"['i', 'suggest', 'you', 'not', 'to', 'visit', 'thi', 'hospit', 'if', 'you', 'care', 'about', 'your', 'health', 'and', 'pocket']",0,2,0.0
"['nu', 'hospit', 'ha', 'provid', 'us', 'the', 'excel', 'servic', 'it', 'wa', 'amaz', 'comfort', 'from', 'the', 'moment', 'we', 'enter', 'the', 'hospit', 'with', 'the', 'support', 'they', 'have', 'provid']",1,4,0.0
